phrase	length	count
sek. 	1	37
rawa 	1	37
cheras kajang 	2	37
tiram 	1	37
laksamana 	1	37
sri ampang 	2	37
kebangsaan taman 	2	37
choh 	1	37
methodist 	1	37
jalan pahlawan 	2	37
kajang expressway 	2	37
merbuk 	1	37
block a 	2	37
manggis 	1	37
jalan satria 	2	37
jalan istana 	2	37
kuala lumpur 	2	37
turn 	1	37
hup 	1	37
u turn 	2	37
desa putra 	2	37
sumgai pari 	2	37
kebangsaan seri 	2	37
jalan pasir putih 	3	37
rahman putra 	2	37
taman rainfield 	2	37
jabatan 	1	37
jalan metro perdana 	3	36
hartamas 	1	36
lebuh bercham 	2	36
jalan danau 	2	36
hala klebang restu 	3	36
jalan sci 	2	36
jalan hospital 	2	36
penchala 	1	36
persiaran rishah 	2	36
jelutong 	1	36
jalan angsana 	2	36
laluan kledang 	2	36
telok 	1	36
laluan lapangan 	2	36
jalan kembong 	2	36
jalan kebun 	2	36
poskod 	1	36
rasi 	1	36
post office 	2	36
jalan rotan 	2	36
yahya 	1	36
nuri indah 	2	36
jalan perindustrian bukit minyak 	4	36
jalan tuaran 	2	36
meng 	1	36
hala klebang 	2	36
pasir puteh 	2	36
buntong 	1	36
metro perdana 	2	36
tuaran 	1	36
jalan maju 	2	36
vanda 	1	36
kembong 	1	36
jalan putra indah 	3	36
laluan desa putra 	3	36
jalan sultan ismail 	3	36
persiaran bandar baru 	3	36
kelab 	1	36
jalan kota bharu 	3	36
lorong cakera 	2	36
lorong cakera purnama 	3	36
laluan perpaduan 	2	36
lorong permai 	2	36
anggerik vanda 	2	36
jalan perindustrian bukit 	3	36
lapangan perdana 	2	36
gambir 	1	35
daun 	1	35
gaya 	1	35
kuchai 	1	35
bangau 	1	35
belatuk 	1	35
minang 	1	35
hala pengkalan 	2	35
aziz 	1	35
pontian 	1	35
masjid kampung 	2	35
jalan bpp 	2	35
bpp 	1	35
teh 	1	35
pusat bandar 	2	35
jalan muara 	2	35
jalan semenyih 	2	35
center 	1	35
sutera lot 	2	35
jalan ipoh 	2	35
rasi jaya 	2	35
kopitiam 	1	35
air putih 	2	35
jalan tunku abdul 	3	35
astana 	1	35
nusantara 	1	35
lumpit 	1	35
jalan abdul 	2	35
hup kee 	2	35
jalan parit 	2	35
hujan 	1	35
jalan wangsa 	2	35
jalan angkasa 	2	35
jalan dataran 	2	35
petani 	1	35
jalan camar 	2	35
taman sutera lot 	3	35
arang 	1	34
jalan langgar 	2	34
tenang 	1	34
setia nusantara 	2	34
jalan cermai 	2	34
hock 	1	34
semarak 	1	34
miri 	1	34
jalan rajawali 	2	34
persiaran sungai 	2	34
jalan margosa 	2	34
tm 	1	34
jalan lumpit 	2	34
jalan jasmin 	2	34
bu 	1	34
susur 	1	34
persiaran putra 	2	34
jalan puchong 	2	34
persiaran pulai 	2	34
bemban raya 	2	34
pinggiran usj 	2	34
sj 	1	34
g 	1	34
lay 	1	34
sri semantan 	2	34
jalan sj 	2	34
timah 	1	34
jalan kancil 	2	34
kepong 	1	34
jalan perwira 	2	34
pulau indah 	2	34
bandar puteri 	2	34
pejabat pos 	2	34
jalan setia nusantara 	3	34
jalan kemboja 	2	34
jalan bu 	2	34
sungai pari 	2	33
jalan sentul 	2	33
pulau lumut 	2	33
ambank 	1	33
laluan taman 	2	33
penang 	1	33
jalan pontian 	2	33
jalan jasa 	2	33
jalan tunku abdul rahman 	4	33
jalan pekeliling 	2	33
piala 	1	33
pondok 	1	33
abdul razak 	2	33
jalan nangka 	2	33
lorong tun 	2	33
hassanal bolkiah 	2	33
juru setia 	2	33
balau 	1	33
jalan anggerik vanilla 	3	33
indah utama 	2	33
nahkoda 	1	33
jalan simpang ampat 	3	33
perpaduan selatan 	2	33
titi 	1	33
jalan kuching 	2	33
seruling 	1	33
selesar 	1	33
