phrase	length	count
páirc na ngrás 	3	12
coill bhrain 	2	12
an mhuilinn gaoithe 	3	12
phóil 	1	12
arda na 	2	12
dhomhnach broc 	2	12
bóthar na méire eolais 	4	12
gleanntán na 	2	12
cnó 	1	12
céide radharc 	2	12
páirc mhullach an 	3	12
rahylin glebe 	2	12
páirc radharc na 	3	12
bóthar chill mhór 	3	12
mairtin 	1	12
caisleán dhásain 	2	12
bóthar na méire 	3	12
sruth 	1	12
bóthar ó conghaile 	3	12
na sruthán 	2	12
na gcarn 	2	12
bealach na 	2	11
páirc chill 	2	11
peadair 	1	11
bhaile eamainn dhuibh 	3	11
yeats 	1	11
gairdíní bhéal átha na 	4	11
na caise 	2	11
bóthar mac 	2	11
ascaill pháirc an 	3	11
coill lambourne 	2	11
ascaill ráth 	2	11
dhroichead eoin 	2	11
carraig cluain 	2	11
fána 	1	11
bhaile uí mhatháin 	3	11
an aerfoirt 	2	11
ascaill choill 	2	11
cé theach an 	3	11
na díthreibhe 	2	11
faiche bhaile 	2	11
cé theach 	2	11
deargaile 	1	11
uí mhatháin 	2	11
naigín 	1	11
mhatháin 	1	11
bóthar bhaile uí mhatháin 	4	11
gort na mainistreach 	3	11
an oir 	2	11
cé theach an chustaim 	4	11
bhaile uí mhurchú 	3	11
mhuir'ne 	1	11
bóthar chill choca 	3	11
arda chill an 	3	11
leabharlainne 	1	11
mailpeanna 	1	11
an phoirt thoir 	3	11
arda chill an ardáin 	4	11
an phairc 	2	11
wolfe tone 	2	11
dhrónán 	1	11
droma 	1	11
éidin 	1	11
baile na manach 	3	11
garrán páirc 	2	11
páirc mhullach an chnoic 	4	11
phoirt thoir 	2	11
leaca 	1	11
feirme 	1	11
cealtraí 	1	11
choill an chaisleáin nua 	4	11
bóthar na gcarn 	3	11
ascaill an chaisleáin 	3	11
arbhair 	1	11
driseacha 	1	11
lána mhuire 	2	11
liatháin 	1	11
na sail 	2	11
