phrase	length	count
mudiste 	1	11
polikliinik 	1	11
kolga 	1	11
jehoova 	1	11
nordea 	1	11
räägu 	1	11
nurmsi 	1	11
lutsu 	1	11
suur-ameerika 	1	11
potsdami väljak 	2	11
jakob 	1	11
mõnnaste 	1	11
lennuki 	1	11
sihva 	1	11
tunnistajate 	1	11
lauka 	1	11
ümera 	1	11
piibe mnt 	2	11
toompuiestee 	1	11
oü 	1	11
benu apteek 	2	11
käsmu 	1	11
jaani tee 	2	11
roiu 	1	11
filtri 	1	11
eesti post 	2	11
euro 	1	11
kuivati 	1	11
puškini 	1	11
filtri tee 	2	11
ühiselu-sinilille 	1	11
mulgi 	1	11
ühiselu-sinilille tee 	2	11
tuula tee 	2	10
männimäe 	1	10
nõmmeveski 	1	10
mesilase 	1	10
kubja 	1	10
rakke 	1	10
pohla 	1	10
killustiku 	1	10
viirpuu 	1	10
elistvere 	1	10
vallamaja 	1	10
leebiku 	1	10
häädemeeste 	1	10
karula 	1	10
südameapteek 	1	10
suuremõisa 	1	10
ojasoo 	1	10
poska 	1	10
mai 	1	10
ravi 	1	10
tn 	1	10
poe 	1	10
ekspress viljandi 	2	10
põdra 	1	10
ankru 	1	10
lühike 	1	10
salu tee 	2	10
kambja 	1	10
puraviku 	1	10
valgeranna tee 	2	10
vase 	1	10
lauri 	1	10
sõstra 	1	10
ekspress 	1	10
mustika 	1	10
antsu 	1	10
muuseumi 	1	10
lageda tee 	2	10
laadjala 	1	10
kelluka 	1	10
leesika 	1	10
pääsusilma 	1	10
vastemõisa 	1	10
kivimäe 	1	10
vindi 	1	10
pilve 	1	10
laine 	1	10
c. r. 	2	10
embassy of 	2	10
ussimäe 	1	10
säde 	1	10
karjääri 	1	10
talve 	1	10
piir 	1	10
lelle 	1	10
looga 	1	10
hiiu 	1	10
karja tee 	2	10
ii 	1	10
jõesuu tee 	2	10
mardi 	1	10
lihula mnt 	2	10
tüve 	1	10
uus-paldiski 	1	10
c. 	1	10
viluste 	1	10
bistroo 	1	10
farmi 	1	10
õunaaia 	1	10
läti piir 	2	10
kasemäe 	1	10
varese 	1	10
himmaste 	1	10
c. r. jakobsoni 	3	10
kristjan 	1	10
väimela 	1	10
olustvere 	1	10
lõuna tee 	2	10
kino 	1	10
ilvese 	1	10
humala 	1	10
kunderi 	1	10
tamsa 	1	10
tudulinna 	1	10
julius 	1	10
sügise 	1	10
kiige 	1	10
mulgi ekspress viljandi 	3	10
suurekivi tee 	2	10
leevikese 	1	10
sõrve 	1	10
läike 	1	10
juhan kunderi 	2	10
kauksi 	1	10
sinika 	1	10
r. jakobsoni 	2	10
hagudi 	1	10
kadastiku 	1	10
mulgi ekspress 	2	10
holmi 	1	10
ahaste 	1	10
tuula 	1	10
vapramäe 	1	10
roo 	1	10
urva 	1	10
kasteheina 	1	10
tõusu 	1	10
kastani tee 	2	10
uus-paldiski mnt 	2	10
teatri 	1	10
karl 	1	10
vastse-kuuste 	1	10
tõru 	1	10
vahe tee 	2	9
pühajärve 	1	9
viivikonna 	1	9
võilille 	1	9
meelespea 	1	9
ülenurme 	1	9
da gama 	2	9
partsi 	1	9
kärstna 	1	9
katlamaja 	1	9
männimäe tee 	2	9
vasco da gama sild 	4	9
maarjamõisa 	1	9
kuningaküla 	1	9
kõrkja 	1	9
vasco da gama 	3	9
linnamäe tee 	2	9
kassari 	1	9
klooga 	1	9
alajaama 	1	9
ahtme 	1	9
heimtali 	1	9
tiigi põik 	2	9
suur-paala 	1	9
nabala 	1	9
ranna pst 	2	9
laste 	1	9
vasco 	1	9
metsaääre 	1	9
mäetaguse 	1	9
loomakliinik 	1	9
ääre 	1	9
soohara 	1	9
ülemiste 	1	9
lilleoru 	1	9
rätsepa tee 	2	9
sämi 	1	9
masti 	1	9
jõeääre tee 	2	9
kiviaia 	1	9
katariina 	1	9
käänu 	1	9
pelguranna 	1	9
lauri tee 	2	9
kose-uuemõisa 	1	9
kõnnu 	1	9
välgi 	1	9
selja tee 	2	9
lennujaama tee 	2	9
tsiistre 	1	9
tammelehe 	1	9
vao 	1	9
oandu 	1	9
luige tee 	2	9
kagu 	1	9
tehase tee 	2	9
