phrase	length	count
казея 	1	19
праспект генерала люднікава 	3	19
варшаўская шаша 	2	19
вацлаўская плошча 	2	19
белпошта 	1	19
кальварыйская вуліца 	2	19
застава 	1	19
малініна 	1	19
ажэшкі 	1	19
дальняя вуліца 	2	19
завулак маякоўскага 	2	19
люднікава 	1	19
вацлаўская 	1	19
вуліца волкава 	2	18
арміі 	1	18
гарадскі 	1	18
асенні 	1	18
праспект кляцкога 	2	18
маставая 	1	18
шпітальная вуліца 	2	18
падольская 	1	18
асенняя 	1	18
выканаўчы камітэт 	2	18
ўладзіслава сікорскага 	2	18
святога яна 	2	18
рагачоўская вуліца 	2	18
царква святых апосталаў 	3	18
царква святых апосталаў пятра 	4	18
вуліца альшэўскага 	2	18
гараўца 	1	18
рэспубліканская вуліца 	2	18
навуковая вуліца 	2	18
культуры 	1	18
