phrase	length	count
teknik ve endüstri meslek lisesi 	5	37
mevlana blv. 	2	37
levent 	1	37
kayseri-sivas yolu 	2	37
durağı 	1	37
yukarı 	1	37
korkut 	1	37
piri reis 	2	37
kuyu 	1	37
baraj 	1	37
beyaz 	1	37
kanuni 	1	37
ziya gökalp 	2	37
kayseri-sivas 	1	37
teb 	1	37
bayburt-erzurum 	1	37
istanbul-ankara yolu 	2	37
menderes caddesi 	2	37
teknik ve endüstri 	3	37
acıbadem 	1	37
çiçeği 	1	37
istanbul yolu 	2	37
düğün 	1	37
kumluca 	1	36
izmir bulvarı 	2	36
millet 	1	36
uludağ 	1	36
kiğı 	1	36
kadın 	1	36
harmancık 	1	36
konya çevreyolu 	2	36
burdur-antalya 	1	36
site içi 	2	36
yapıkredi 	1	36
eğitim ve araştırma 	3	36
simav 	1	36
ankara caddesi 	2	36
ada 	1	36
ulubatlı hasan 	2	36
mezarlık 	1	36
karşıyaka 	1	36
muhsin 	1	36
yüksel 	1	36
yasemin 	1	36
kasım 	1	36
osmanlı 	1	36
sarıkaya 	1	36
erenler 	1	36
manisa 	1	36
ayvacık 	1	36
sanayi sitesi 	2	36
sarıkamış 	1	36
akçakale yolu 	2	36
cahit 	1	36
büyükelçiliği 	1	36
bodrum yolu 	2	35
bayırı 	1	35
ceylan 	1	35
er 	1	35
hatip ortaokulu 	2	35
erzurum-artvin yolu 	2	35
başkent 	1	35
mehmetçik 	1	35
imam hatip ortaokulu 	3	35
çorum-yozgat 	1	35
köyü cami 	2	35
diyarbakır-batman yolu 	2	35
hikmet 	1	35
mardin-şırnak 	1	35
terminali 	1	35
rize-ispir yolu 	2	35
erzincan-gümüşhane yolu 	2	35
cemal gürsel 	2	35
erzurum-artvin 	1	35
genç 	1	35
küçük sanayi 	2	35
çeşme sokak 	2	35
sanat 	1	35
ipek 	1	35
metin 	1	35
tunceli 	1	35
kışlalı 	1	35
recep 	1	35
erzincan-gümüşhane 	1	35
ana 	1	35
şiran 	1	35
büyükdere 	1	35
diyarbakır-batman 	1	35
rize-ispir 	1	35
restorant 	1	35
kamil 	1	35
yurt 	1	35
girne bulvarı 	2	35
çorum-yozgat yolu 	2	35
mardin-şırnak yolu 	2	35
sarıcakaya 	1	34
şafak 	1	34
sarıyer 	1	34
katip 	1	34
kürtün 	1	34
yıldız teknik 	2	34
taner kışlalı 	2	34
yolu cd. 	2	34
yıldız teknik üniversitesi 	3	34
çubuk 	1	34
bankasi 	1	34
adıyaman 	1	34
hopa-sarp yolu 	2	34
şifa 	1	34
gelincik 	1	34
muğla bodrum yolu 	3	34
çan 	1	34
mosque 	1	34
c 	1	34
ufuk 	1	34
fabrikası 	1	34
bostan 	1	34
muğla bodrum 	2	34
club 	1	34
ahmet taner 	2	34
esentepe 	1	34
mayıs 	1	34
muammer aksoy 	2	34
fen lisesi 	2	34
ahmet taner kışlalı 	3	34
mühendislik 	1	34
asya 	1	34
hopa-sarp 	1	34
aydın muğla yolu 	3	33
avni 	1	33
düzce üniversitesi 	2	33
evliya 	1	33
bahçe sokak 	2	33
gümüş 	1	33
yavuz sultan selim 	3	33
talat 	1	33
emir 	1	33
ilk ve 	2	33
gerede-çaycuma 	1	33
aydın muğla 	2	33
eşref 	1	33
araç yolu 	2	33
üniversite 	1	33
diyarbakır-mardin 	1	33
fırat 	1	33
center 	1	33
hakan 	1	33
telekom 	1	33
dilek 	1	33
gerede-çaycuma yolu 	2	33
ve meslek 	2	33
sakarya caddesi 	2	33
yıldız sokak 	2	33
tıp merkezi 	2	33
sarmaşık 	1	33
fikret 	1	33
elmalı 	1	33
diyarbakır-mardin yolu 	2	33
kimya 	1	33
kenan 	1	33
mezarlığı 	1	33
yavuz sultan 	2	33
çam 	1	32
düzce-ereğli 	1	32
havalimanı yolu 	2	32
hayrabolu 	1	32
musa 	1	32
hayat 	1	32
havaalanı 	1	32
santral 	1	32
şiran yolu 	2	32
şen 	1	32
selimiye 	1	32
bursa-yalova yolu 	2	32
bursa-yalova 	1	32
yan yol 	2	32
paşa camii 	2	32
cemil 	1	32
denizli-isparta 	1	32
