phrase	length	count
рувд 	1	5
kaspibank 	1	5
системы министерства внутренних дел 	4	5
верхне-садовая 	1	5
барак 	1	5
православная церковь 	2	5
самрук 	1	5
наркологический диспансер 	2	5
бывш. ленина 	2	5
осш 	1	5
статистики 	1	5
городская клиническая 	2	5
асау барак 	2	5
школьный 	1	5
ю.гагарин көшесі 	2	5
узкий 	1	5
джамбула 	1	5
специальная 	1	5
бостандыкского 	1	5
мейрамханасы 	1	5
алимбаева бывш. дорожная 	3	5
ул.муканова 	1	5
ч. 	1	5
перинатальный центр 	2	5
есет 	1	5
гккп 	1	5
station 	1	5
ск ппк 	2	5
скорая 	1	5
